Gene1,Gene2,label
HMGB1,S100A13,0
TBL1X,TAL1,0
GATA3,COPS4,1
GABPA,NRF1,1
SAP30,SP2,1
PHF8,FOXH1,1
BRCA1,METTL1,1
SOX17,RAB6A,1
SIX5,EHD3,1
SOX17,OPA1,0
SMC3,CALM1,1
NR2F2,POU5F1,1
AR,STEAP2,1
TAF2,ANAPC13,0
JMJD1C,PHB2,1
ASXL1,GFI1B,0
ZBTB40,TET2,0
PCGF1,KLF4,1
SOX17,ATG5,1
RAD21,NAT10,1
ZFP42,RPL26,0
BCOR,TMEM39A,1
KDM4A,HIST1H4C,0
CTNNB1,NUDT15,0
SRF,B3GALNT2,1
GATA3,SPG11,1
SP2,C6orf89,1
PALB2,DENR,1
FOXA1,HIST1H4J,0
SMAD2,POLDIP3,1
UBTF,BOLA2,0
SOX17,TRIAP1,0
RFX5,HINT3,1
CHD2,TIGD6,1
SMC1A,SP2,0
RBPJ,HNF4A,0
PAX7,ASXL1,0
ZNF274,FEM1A,0
HDAC6,RBPJ,0
LEF1,ZCCHC4,1
BRD2,NR5A2,1
KDM1A,GTF2F1,1
TP63,NOP14,1
SIX5,EOMES,0
BANP,TEFM,0
CTCF,HIST1H4J,0
KAT7,S100A13,0
KAT5,S100A13,0
AFF1,HINT3,0
SP4,CCDC59,1
BRD1,PDE4D,0
HNF1B,UBOX5,0
LEF1,TEFM,0
MXI1,SLC35A3,1
TFAP2C,HIST1H4J,1
HNRNPH1,MFSD8,0
STAT1,MTRNR2L6,0
FOXH1,GSTCD,0
BRD1,SF3A3,0
GATA2,RC3H2,1
EOMES,NIPBL,0
DDX20,SSBP2,0
CHD2,BACH1,1
LEF1,USPL1,1
HMGB1,CCDC90B,0
KDM5B,KBTBD4,1
DDX20,KIF15,0
CDK12,STEAP2,0
HDAC6,GATA3,0
BACH1,INO80C,1
NR2F2,INO80C,1
DMAP1,DCP1A,1
HNF1B,MRPS17,0
PALB2,AP3S2,1
FOXN3,SOD2,1
WRNIP1,EP300,0
SRF,NSUN6,1
USF2,TFAP2C,0
CHD2,GARS,1
BANP,SECISBP2L,0
ZFP42,SP4,0
TBL1X,STAT1,0
ZNF76,REST,0
JMJD1C,CDK12,1
WRNIP1,LRRC37A3,0
SUZ12,C12orf73,0
NR2F1,TBC1D19,1
RXRA,BRD1,1
KDM3A,GTF2H2,0
JMJD1C,MTRNR2L8,0
KAT5,KLF4,0
ZNF274,SMAD3,0
UBTF,TWISTNB,0
KDM1A,TET1,1
FOSL1,RUVBL1,0
NR1H3,HDAC6,0
HDAC2,HDAC2,1
EZH2,CACYBP,0
TAF7,HDAC2,0
RBBP5,TMEM9,1
NR2F2,HSP90AB1,1
GFI1B,BRD4,0
NUP98,TIGD1,0
SP1,DIAPH1,1
RAD21,UCHL1,1
EGR1,POLE3,1
ZBTB40,USP53,0
NR2F1,HNRNPH3,0
NUP153,SMG5,0
DCP1A,KDM3A,0
TCF4,POU5F1,1
PCGF1,NUP98,0
HEY1,KDM4A,1
BRCA1,GNAL,0
TAL1,CCDC150,1
ZFP42,COX16,0
RBM39,PLK3,1
SAP30,PRDM1,1
ZNF3,HPS5,0
FOSL1,KDM4A,0
PHF8,SLC33A1,1
KLF4,HNF4A,1
RFX5,ZNF207,0
EOMES,B3GALNT2,0
CHD2,CCNT1,1
BCOR,HMGB2,1
SMARCA4,PARL,1
NR5A2,KIF15,0
HNF1B,EIF2B4,0
KAT5,SALL4,0
WRNIP1,SH2B1,0
JMJD1C,NPAS4,0
HDAC6,RANGAP1,0
SP2,ANAPC2,1
CTBP2,MTRNR2L10,0
DDX5,RAD21,1
SUZ12,NOLC1,1
HDAC6,TUT1,0
HAND1,GEMIN7,1
ZNF3,TEFM,1
BACH1,PHF8,0
MLLT3,SH2B1,1
BRD3,FASTKD5,1
NR2F1,SMAD2,0
CTNNB1,GBA,0
PDX1,TAF2,0
KLF4,GTF2H2C,0
YAP1,SALL4,1
DDX5,PPIL4,0
KAT5,GTF3C3,0
FOS,NUP153,1
YAP1,SSBP1,0
RBM39,HPS5,1
YAP1,CHD7,0
SMAD1,TCF4,1
ZNF589,DDX18,0
NFYC,SEC62,0
ZBTB40,SALL4,0
SOX17,HEXB,0
ZBTB40,PDRG1,0
OTX2,THAP11,1
SIRT6,YAP1,0
PALB2,PPIH,0
PRDM1,MCOLN1,0
INTS12,TATDN3,1
SIRT6,RFX5,0
SNAI2,DPP9,1
REST,NR5A2,1
TCF12,ATF3,1
KDM2B,RPS13,1
SOX9,RYBP,0
EGR1,DHX40,0
RBM39,EXD2,0
PDX1,KDM1A,1
SIN3A,NUP107,1
SIRT6,COMMD2,0
ZNF207,SMARCD2,0
JUND,CCDC59,1
CUL4A,G3BP1,0
KDM5A,EYA1,0
MYC,GTF2H3,1
KDM1A,MED23,1
CTCF,RANBP1,1
TET1,POLE3,0
DNMT3B,HPS5,1
ZNF3,KAT7,0
RBBP5,NANOG,1
NIPBL,CEP120,1
CDK12,TMEM9,0
DNMT3B,WRNIP1,1
GFI1B,UBB,0
ZBTB40,CCDC124,1
PCGF1,TRIM28,0
TP63,SCML1,0
TAF7,PARP2,1
KDM3A,HNF4A,0
LEF1,NAT10,0
PCGF1,BCL11A,0
ZNF3,KCTD5,0
WRNIP1,HIGD2A,0
PAX7,MRPS15,1
FOXH1,PPIP5K2,0
BRCA1,HEXB,1
ATF3,TFAP2C,1
UBTF,CACYBP,1
KAT7,KAT5,0
BCL11A,MFSD8,1
ASXL1,RABGAP1L,1
TET1,RNF141,0
DDX5,INTS12,0
KDM5B,HIST1H4K,0
TP63,HNF1B,0
CHD1,CBWD5,1
SP1,OPA1,1
CDK12,ZBTB40,1
DDX5,EMG1,0
BCL11A,CCDC90B,1
SP2,NANOG,0
HAND2,RPL37,0
SRF,KDM5B,1
RFX5,STEAP2,0
CEBPB,HIGD2A,1
MAFK,TFAP2A,0
TET1,GSTA4,0
AR,IPO13,1
BCL11A,NOTCH2,0
CTBP2,SPECC1,1
KDM5A,GATA4,0
ZFP42,HELQ,1
RAD21,HSPE1,1
HSF1,LEF1,1
SMAD1,YAP1,1
ASXL1,GTF3C3,0
SOX17,MTF2,1
ZNF589,CCNC,0
ZNF331,EYA1,0
SNAI2,TAF1,0
USF1,LONP1,1
ZNF3,CACYBP,1
POU5F1,PLK3,1
DNMT3B,RFX5,0
THAP11,DIAPH1,1
KDM5A,MCOLN1,1
SIX5,SLC25A36,1
BACH1,GABPA,0
GATA3,HIST2H4A,0
SIRT6,BRD1,0
MAX,MCEE,1
SIN3A,SPG11,1
TBL1X,WDFY2,1
ZNF274,UBR4,0
CDK12,UBAP2,1
NR1H3,UBFD1,0
DDX20,STRA6,0
CHD7,RAD1,0
KDM3A,NUP107,1
MLLT3,UBOX5,0
JMJD1C,AMOTL2,0
TAF2,PCBP2,0
TRIM28,HIST2H4A,0
DNMT3B,RBPJ,0
KDM1A,EIF4E2,1
FOXH1,DHX40,1
EGR1,MRPL44,1
NR2F1,SRP19,0
BRCA1,SLX1A,0
TBL1X,RPL27,1
EOMES,TAF7,0
HDAC6,CENPL,0
RBM39,PEX3,0
DNMT3B,ATG5,1
KDM5A,TET2,1
KAT7,TATDN3,1
GFI1B,TRIM28,1
FOXM1,C12orf73,0
WRNIP1,TIGD1,0
SOX17,PALB2,0
RBPJ,FEM1A,1
KAT7,MAN2C1,0
ZNF207,MFSD8,0
DMAP1,SRSF2,1
DMAP1,DDX5,1
SMC1A,C10orf88,0
SOX9,ETFDH,0
FOXM1,SSNA1,1
NANOG,RPL27,1
BCL11A,RAB37,0
KDM5B,THAP11,1
USF2,TUT1,1
TAF7,NECAP2,1
ASXL1,EPC1,0
CHD1,TAL1,1
ZNF589,DTWD1,0
DNMT3B,COPS4,0
GATA3,PLS1,1
RBBP5,EGR1,1
TET2,BNIP1,0
SIRT6,COX16,0
BRD1,NOL11,0
GTF2F1,KDM3A,1
ZBTB40,SMC3,0
JMJD1C,SRF,1
JMJD1C,MTRNR2L8,0
NR1H3,USF2,0
TET2,VPS33A,0
GFI1B,RPL37,1
KDM4A,PLEKHM3,1
PHF8,DHX40,1
TET2,KDM1A,1
NR5A2,STRA6,0
RAD21,FAM133B,1
RFX5,RNF2,0
TFAP2A,ADAT2,1
AFF1,SMAD2,0
GATA3,RPS7,1
RYBP,BRD2,0
ZNF143,SESN1,1
PDX1,TBC1D22A,1
NUP153,CCNT1,1
EZH2,CACYBP,0
PALB2,PHF8,0
HEY1,CDC123,1
SNAI2,AHCYL1,1
EP300,MRPL21,1
TBP,MLLT3,1
RNF2,DRG2,1
TBP,TBC1D22A,1
ZFP42,GRWD1,1
FOS,KIF22,1
MAFK,ATF3,0
DCP1A,MTRNR2L2,0
PDX1,ATR,1
SIRT6,PLK3,0
ZNF3,WRAP53,0
SMC3,ATR,1
RBM39,NR2F1,0
MAX,CAPS2,1
BRD3,NSL1,1
SMC3,PDX1,1
RYBP,SMAD4,0
STAT1,HMGXB3,1
FOSL1,SUZ12,0
KLF5,SOX17,0
KAT7,AMOTL2,1
GATA6,BRD1,0
SMAD2,GOT2,1
BRD3,SMAD2,1
KDM1A,CCDC59,1
DNMT3B,PLEKHM3,1
PDX1,TAF2,0
KDM5B,CCNT1,1
HDAC6,GFM2,1
LEF1,SEC62,0
KAT7,KLF5,0
PAX7,EIF2B3,1
RAD21,NFX1,1
HDAC6,RAD21,0
CHD7,PES1,1
BACH1,OGDH,0
NR2F2,CDK12,1
RBBP5,MRPS31,1
SOX2,HAND2,0
NUP153,INTS12,0
FOXM1,MAX,1
TBL1X,METTL9,0
PCGF1,FOXA1,0
TRIM28,PDX1,0
TAF2,MRPS17,0
BRD3,KDM1A,1
ZNF3,SLC36A1,0
DNMT3B,KLF5,0
CUL4A,FAM120B,0
FOXA1,SERP1,1
NRF1,SEC13,1
CDK12,DCAF11,0
RNF2,CEP120,1
NRF1,HIST2H4A,0
CUL4A,ABCA3,0
EP300,DARS2,1
ASXL1,ANAPC2,1
SUZ12,DNAJC25-GNG10,1
SIN3A,LONP1,1
EZH2,HPD,0
NANOG,TATDN3,1
RAD21,PPIL4,1
PHF8,ADK,1
KAT7,EOMES,0
RFX5,TEAD4,0
ZNF76,CTBP2,0
AR,HSP90AB1,1
CTNNB1,DDX59,0
SP1,BANF1,1
RBBP5,GTPBP10,1
EGR1,MRPS15,1
CHD7,SMG5,0
NR2F2,AMD1,1
RBM39,NUP54,0
YAP1,YY1,0
HNRNPH1,SSNA1,0
RYBP,VEZT,0
NUP153,DCAF11,0
MAFK,EIF4E2,0
INTS12,UBE2B,0
EZH2,STX18,1
BRD4,RAD1,1
E2F6,DHX40,1
FOXH1,MRPL21,0
RYBP,SIX5,0
DNMT3B,RBM28,1
ZFP42,SEC62,0
SOX2,FAM120B,1
TAF2,HMGB2,0
KAT5,SLC3A2,1
YAP1,UBAP2,1
HNF1B,DCLRE1B,0
JMJD1C,SALL4,0
PCGF1,AP2B1,1
KLF5,MTRNR2L10,0
YAP1,WDR36,0
SIRT6,CHD7,0
SUZ12,MTRNR2L8,1
HNF1B,BANP,0
SOX17,HAND2,0
ZBTB40,RIF1,0
MAX,HIGD2A,1
JUN,MRPL24,1
TAL1,SOX17,0
KDM5B,TMEM39A,1
NUP98,NMBR,0
CDK12,MTRNR2L8,0
NR2F2,DNAJC25-GNG10,1
KDM5B,EIF2A,1
CREB1,RANBP2,1
NR1H3,CALM2,1
JUND,RPS13,1
NR5A2,AMOTL2,0
YAP1,WDR11,1
SP4,FOXM1,0
HNRNPH1,POR,0
EOMES,SLC25A26,0
HNRNPH1,LEF1,0
EOMES,SOX2,0
DDX20,PET117,0
KDM4A,RAD21,0
ZNF143,SNAPC5,1
MAX,PDX1,1
HNF1B,GFM2,0
ZNF3,SIX5,0
KAT7,GPN3,1
ZFP42,AP3S2,0
DCP1A,YAP1,1
HNF1B,PAAF1,0
NR1H3,CHD7,0
GABPA,AHCYL2,1
SMC1A,KBTBD4,1
HNF4A,GARS,0
BCL11A,ZNF76,1
EZH2,CACYBP,0
ZNF76,DNAJC6,0
PRDM1,MIPEP,1
CHD2,DMAP1,1
SOX9,EYA1,0
PAX7,SP1,0
SUZ12,MTF2,1
HNF1B,HNRNPH1,0
JUND,FAF1,1
CEBPB,WWOX,1
ZNF76,DNAJC6,0
HNF1B,HSF1,0
CTBP2,POLR3B,0
TBL1X,UBB,0
KAT7,C12orf73,0
NR5A2,RANGAP1,0
TP63,KLF4,1
NUP98,PLEKHM3,0
TFAP2C,NPAS4,1
RXRA,STX18,1
NR5A2,AR,0
TET1,ZBTB40,0
KAT7,MAPK1IP1L,0
TET1,IPO13,0
SMARCA4,COMMD6,1
PCGF1,NUP98,0
EP300,LRRC59,1
OTX2,HIST1H4J,0
RFX5,ATR,1
SRF,HIST2H4B,1
TET2,PBLD,0
BRD3,HIST1H4K,0
CTNNB1,FOS,0
TET1,KAT7,0
JUN,AR,1
ZNF207,TEAD4,0
NIPBL,EOMES,0
RAD21,SH2B1,1
NFYC,EEF1A1,0
ASXL1,NDUFS3,0
FOXP1,DTWD1,1
BRCA1,SLC39A3,1
GTF2F1,TET2,0
CTNNB1,SOX17,0
LEF1,ATG5,0
SOX9,MRPS18C,1
BCOR,TBPL1,1
CTNNB1,WRNIP1,1
TCF4,NR1H3,1
ZNF589,FOXJ3,0
AFF1,SP4,1
BRCA1,U2SURP,1
BCOR,MPHOSPH10,1
BRD3,TATDN3,1
CUL4A,CCNL1,0
PRDM1,TIGD1,1
TAF1,ABCA3,1
PALB2,LRRC37A3,0
RNF2,AR,0
NR2F2,BCL11A,0
RYBP,ZNF143,0
ZNF3,SMAD1,0
HNF1B,FOXP1,1
MLLT3,POU5F1,0
GFI1B,TACC2,0
FOXP1,USF2,1
DDX20,LUC7L2,0
SOX9,MFSD8,0
JUND,UBE2B,1
CTNNB1,AFF1,0
POU5F1,EARS2,1
RFX5,WRAP53,0
SAP30,TACO1,1
CHD7,USF1,1
CHD2,GATA4,0
DDX5,AHCYL1,0
SP2,TIGD1,1
DMAP1,NMBR,0
SALL4,CENPL,1
RFX5,SLC25A26,1
HDAC2,ATG5,1
SMARCA4,HNF4A,1
KLF4,WDPCP,1
TET1,SMAD2,0
PAX7,CLTC,0
TP63,NOLC1,1
TET1,WRAP53,0
KDM2B,ZMPSTE24,1
CHD7,USF2,0
MLLT3,GATA2,0
THAP11,TATDN3,1
NR5A2,NR2F1,0
CTNNB1,FOS,0
RYBP,ZNF165,1
SOX17,METTL1,0
DCP1A,KDM4A,1
TAF2,OPA1,0
STAT1,TAF7,1
YY1,HINT3,1
KDM5B,METTL1,1
HNF1B,NFYC,0
HMGB2,MAX,0
TAF7,DCAF11,0
CHD1,HMGXB3,1
SRF,KDM2B,1
SP4,BRD1,0
TET1,RFX5,0
NFYC,ANAPC13,0
BRD4,RPS29,1
CHD2,WDHD1,1
HMGB1,AMD1,0
SNAI2,MDM2,1
SIX5,GATA6,0
GATA3,MEST,1
ZNF76,POLR2J3,1
HSF1,USF2,1
ZNF207,NR1H3,1
YAP1,SIN3A,1
SNAI2,NFYC,1
ASXL1,KLF4,0
TFAP2A,S100A13,1
NR2F2,MTRNR2L2,0
PAX6,CALM2,0
NUP98,DIAPH1,1
ZNF207,CCDC107,1
ZNF207,JUN,1
SMC3,OPA1,1
DNMT3B,PLS1,1
DMAP1,TFAP2C,0
ZBTB40,SLC39A3,1
PRDM1,MAPK1IP1L,1
TET1,BRCA1,0
TFAP2A,PGBD4,1
NR1H3,USP53,0
NRF1,ATF3,1
DDX5,SSBP1,0
DDX5,ZNF785,0
NANOG,HNF4A,0
TCF4,PARP2,0
NR2F2,EIF4E2,1
NFYC,KDM4A,1
ATF2,NUP153,1
TFAP2C,METTL1,1
SMARCA4,PSMA1,1
AR,RAB6A,1
CEBPB,ZFP91,1
KAT5,GLOD4,1
HMGB1,KIF22,0
SUZ12,EOMES,1
WRNIP1,KDM1A,1
GATA3,MED23,1
BCL11A,UCHL1,0
NUP153,MCOLN1,0
KAT7,REST,1
SUZ12,LIG4,1
CUL4A,SMC3,0
MXI1,CCDC150,1
ZNF274,DNMBP,0
WRNIP1,WDHD1,0
SNAI2,TRMT61B,1
MYC,LAMP1,1
BACH1,GFI1B,0
SRF,GSN,1
ZNF3,SP1,0
JUND,DPP9,1
SRF,BRD3,1
SUZ12,FAM49B,0
BRCA1,NUP153,1
E2F6,GTPBP10,1
SMAD4,BRD3,1
FOXH1,ZCCHC4,0
TET1,FRA10AC1,0
TP53,PAX7,0
SIRT6,RANGAP1,0
HMGB1,GTF2H2,0
TFAP2A,CDK5RAP1,1
NR2F1,PAFAH2,1
HEY1,NANOG,0
SMARCA4,AP2B1,1
HMGB2,PAAF1,0
BRD3,NSA2,1
NUP153,KAT7,0
KAT7,EFCAB7,0
YY1,DNAJC6,1
GFI1B,DPP9,1
NR5A2,NDUFA6,0
BRD2,LONP1,1
LEF1,UTP3,1
NUP98,WDR31,0
SIX5,DDX20,0
RYBP,UBE2B,0
GATA2,SMAD1,1
SNAI2,MCOLN1,0
TP53,DNMBP,1
NFYC,GTF2F1,0
ZNF3,METAP1D,1
CHD7,USPL1,1
ZNF3,LIG4,0
PAX7,MTIF2,0
RFX5,DDX20,0
SOX17,EZH2,0
FOXN3,LIG4,0
ZNF76,GABPA,1
YAP1,WDR36,0
HNF4A,FAF1,1
PCBP2,SRF,1
SOX17,DNAJB9,0
INTS12,PDX1,0
FOSL1,MEST,0
SP4,SALL4,0
CHD7,NOTCH2,0
SMAD2,ATAD2,1
TAF7,CDC73,1
NIPBL,POU5F1,0
ZFP91,DPP9,1
NANOG,KIFC3,1
USF2,SOX17,0
NFYC,SAP30,1
HAND2,YAP1,0
TCF4,CEP120,1
CTCF,FOXA2,1
AFF1,RABGAP1L,1
EP300,NAA38,1
ATF3,STOML2,1
JMJD1C,GATA6,0
RBPJ,WRNIP1,1
SMAD1,NOL7,1
ZNF207,MXI1,0
TET2,RGPD2,0
LEF1,HNF4A,0
ASXL1,HMGB1,1
ZNF76,GATA2,0
ZNF3,DDX5,0
HDAC6,MYC,0
TAL1,ALG3,1
KDM3A,SMARCD2,1
MAFK,CUL4A,0
UBTF,RXRA,0
DMAP1,UCHL1,0
PALB2,RANBP1,0
EZH2,TFAP2C,1
BACH1,GTF3C3,0
RYBP,CAB39L,0
SIN3A,GFM1,1
FOXA2,EIF1AD,1
CDK12,FBXO31,0
NR2F1,HAGH,1
RYBP,PTPN4,0
GATA4,UBTF,1
HSF1,DDX18,1
HAND2,SCML1,0
PAX7,KBTBD6,0
HDAC2,GATA3,1
TET2,PDE4D,0
JUND,UBB,1
OTX2,PCID2,1
RBM39,MYC,1
ZNF3,SLC39A3,1
ZNF3,CHD7,0
CDK12,TRMT2A,1
OTX2,HNF1B,0
NRF1,FOS,1
EP300,CBWD5,1
ZNF589,COMMD2,0
SIRT6,NOTCH2,0
MLLT3,TIGD1,0
CREB1,RNF141,1
ZNF3,DDX20,0
EGR1,TRMT61B,1
HMGB1,SNAPC5,0
JMJD1C,FAM133B,1
HAND2,NOL7,0
WRNIP1,GSTCD,1
NUP153,COX18,1
TAL1,SEC62,1
FOXH1,BCL11A,1
ZNF3,SMAD4,1
ZNF76,JUND,1
LEF1,SIRT6,1
MLLT3,DDX20,0
TAF1,KCTD5,1
TCF12,ABCA3,1
GATA2,SF3B5,1
KDM4A,SRSF2,1
SRF,HPS5,1
CUL4A,KBTBD6,1
ZBTB40,DPP9,1
HAND2,SNAPC5,0
CUL4A,FOS,1
NIPBL,EIF2B1,1
WRNIP1,ZCCHC4,0
OTX2,EXD1,1
CUL4A,MRPL44,0
STAT1,TBL3,1
GATA6,COX16,1
ZFP42,GTF2F1,1
SIRT6,FOXM1,0
NUP98,DCLRE1B,0
ZNF3,NBPF1,0
KLF5,HNRNPH1,1
ZNF207,NR2F2,1
FOXN3,EEF1A1,0
CTBP2,PCID2,1
FOSL1,UBAP2,0
TFAP2C,MFSD8,1
CDK12,MRPL21,1
HEY1,CCDC88A,1
HNRNPH1,FOXA2,0
FOXM1,WDR31,1
GATA2,HIST1H4K,0
GATA6,HNF1B,1
RYBP,SMAD1,0
KDM3A,SOCS4,1
TFAP2A,RYBP,1
TET1,BANF1,0
PRDM1,BCAR3,1
GFI1B,KBTBD6,1
SUZ12,NSL1,1
NFYC,TACO1,1
GATA6,KPNB1,1
ZFP42,SLC36A1,0
KLF4,BFSP1,1
PCGF1,CCDC77,1
DDX5,C1QTNF6,0
ASXL1,WDR43,0
EP300,ARL4A,1
FOXA2,PAAF1,1
YY1,ETFDH,1
MLLT3,ATF3,0
TAL1,TBL3,1
MLLT3,RNF141,0
THAP11,PRDM1,0
DMAP1,CCNC,1
ZFP91,HDAC6,0
DDX5,BRCA1,0
TAF7,GTF2F1,0
NFYC,DCAF10,0
JMJD1C,ANAPC2,1
MLLT3,TAL1,0
JMJD1C,MTRNR2L2,0
TCF12,GOT2,1
SIX5,SMG7,1
FOSL1,TUFM,0
TAF7,RYBP,0
TET1,CAB39L,1
KDM3A,CCDC92,0
EGR1,OPA1,1
CTBP2,LONP1,0
FOSL1,HNRNPH3,0
AR,CTNNB1,1
BACH1,MRPS17,1
PCGF1,TIGD6,1
BCOR,OTX2,0
SMAD4,TWISTNB,0
KDM4A,PHF8,1
SUZ12,RPL5,1
BRD3,GSTCD,1
TCF4,HIGD2A,0
NR1H3,MFSD8,0
HMGB1,ATAD2,0
KDM2B,VPS33A,1
REST,MCEE,1
SMAD3,IGHMBP2,1
ZNF785,SIN3A,0
HAND2,SLC24A1,0
YY1,COPS7B,1
HNF1B,KIF22,0
CTNNB1,TRIAP1,1
EPC1,SP1,0
TRIM28,TRMT2A,1
WRNIP1,CBWD6,0
SRF,PDX1,0
RFX5,HAND2,0
FOXA2,PDE4D,1
CHD2,TFAP2A,1
GFI1B,GFI1B,1
SP1,TIGD6,1
ZNF207,CDC25C,0
ZNF76,PARP2,1
ASXL1,FBXO31,0
SMC3,UBAP2,1
HAND2,SREK1,0
FOXN3,HDAC6,0
SOX2,SLC35A3,0
KDM3A,SRP19,0
JUN,GTF2H2,0
SOX17,RPL26,0
CDK12,TRIM37,0
DNMT3B,ZFP91,1
DNMT3B,PAX7,0
PCGF1,CREB1,0
BACH1,S100A13,0
ZNF207,RNF219,0
INTS12,POLE3,1
CDC73,PCBP2,0
NR2F1,RANBP1,1
CTNNB1,LAMP1,1
ZNF76,PDRG1,0
THAP11,SOX9,1
JMJD1C,SNRPE,1
DDX5,SMARCD2,0
TFAP2A,KLF5,1
PALB2,YTHDF2,0
WRNIP1,FAM216A,0
TBP,CCDC150,1
ZNF76,PLS1,0
GTF2F1,SLC33A1,1
PALB2,NR1H3,0
EOMES,ZNF207,0
FOXH1,GATA4,0
PCGF1,NR2F1,0
DNMT3B,RBBP5,1
TCF4,C10orf88,0
BACH1,PHF8,0
TET2,HNF4A,0
KAT7,NOC3L,1
ZFP42,EIF4E2,0
SOX2,VPS33A,1
WRNIP1,TRIAP1,0
HNF1B,SP2,0
KDM3A,TWISTNB,0
DDX20,SEC13,0
TET2,STEAP2,0
SIX5,NMBR,0
NUP153,HDAC2,0
NANOG,RXRA,0
AR,HSPE1-MOB4,1
SALL4,MTIF2,0
SIX5,SF3A3,1
PRDM1,ARL4A,0
PCGF1,SOX2,0
FOSL1,ZER1,0
FOXH1,NANOG,1
CTNNB1,TRMT2A,0
TET1,FEM1A,0
RBBP5,RPL5,1
DCP1A,KLF4,1
ASXL1,PCGF1,0
NR2F1,DCAF10,1
KDM5B,CDC25C,1
TCF4,MEST,1
PDX1,MTRNR2L6,0
ASXL1,TCF12,0
RYBP,WDR36,1
SIX5,TAL1,0
INTS12,WDR31,1
NUP98,LRRC37A3,1
GATA6,LONP1,0
CHD7,HSPE1-MOB4,0
SOX2,GTF2H1,1
REST,HINT3,1
RBM39,SOX17,0
ZFP42,GTF2H2C,0
ZNF76,SLC25A26,0
AR,RABGAP1L,1
DMAP1,BRD1,0
NFYC,CHD9,1
TAF2,SSBP2,0
TEAD4,HSF1,1
RXRA,PHB2,1
DDX20,NDUFA6,0
TCF12,PSMD3,1
MLLT3,UBOX5,0
HEY1,HNF4A,1
EP300,DMAP1,1
LEF1,HELQ,0
KAT5,RBM28,1
HEY1,CEBPB,0
TBL1X,BRD2,0
HNF1B,USF2,0
SIX5,KBTBD6,1
JUN,NOC3L,1
BRD1,PCGF1,0
KDM3A,KLF4,0
BRD1,C4orf46,1
SMAD1,USP53,1
PDX1,FAM120B,0
MAX,KDM4A,1
TFAP2C,UBB,1
CHD7,LONP1,0
TAL1,PAX7,0
PHF8,FAM49B,1
HSF1,GNAL,1
PAX6,THAP5,0
DMAP1,METTL1,1
KLF5,GTF2H3,1
POU5F1,GTF2H1,1
KAT5,CBWD3,0
DNMT3B,KLHL12,0
DDX20,POLG,0
HDAC2,SOX17,0
DMAP1,GATA6,0
AFF1,DCAF11,1
ASXL1,JUND,1
SIX5,BCOR,0
OTX2,RC3H2,1
ZNF589,ATAD2,0
EOMES,SP1,0
EP300,PHTF2,1
ASXL1,TBC1D19,0
HNF1B,SRP19,0
USF2,FGD6,1
CDK12,COPS2,1
BCOR,AMD1,1
NRF1,MRPS18C,1
RNF2,WWC2,1
HNF4A,MCEE,1
NUP153,ZNF207,0
KDM3A,CEBPB,0
BANP,DCAF10,0
HNF1B,TACO1,1
HEY1,CBWD6,0
HMGB1,BNIP1,0
KDM3A,RFX5,0
MLLT3,TAF2,0
PCGF1,ZNF207,0
MLLT3,SSBP1,1
YY1,TMEM39A,1
DDX20,TMEM101,0
JMJD1C,MTF2,1
CREB1,MFSD8,1
ATF2,BOLA2,1
SIRT6,DNMBP,0
ZBTB40,TRIM28,0
HDAC6,POLDIP3,1
YY1,BNIP1,1
HEY1,SOX9,1
EOMES,CHD9,0
YY1,DST,1
FOXN3,TMEM41A,0
OTX2,RAB37,1
CHD2,TMEM242,1
BRD2,DCAF10,1
TCF12,POLE3,1
GATA6,TAL1,1
MAX,DNAJC25-GNG10,1
PALB2,HSPE1,0
DNMT3B,TET2,0
ATF2,HEY1,0
GABPA,HNRNPH3,1
RBPJ,MTRNR2L10,0
NR1H3,HDAC6,0
HDAC2,PLEKHM3,1
SMAD4,METTL1,0
CHD2,CREB1,1
SMAD1,WWC2,1
DMAP1,HIGD2A,0
EZH2,RXRA,1
PCGF1,CHD2,0
RBM39,EIF2D,0
TBL1X,SOCS4,1
RBPJ,GATA2,1
YY1,HAGH,1
HDAC6,SEC22C,0
CEBPB,THAP11,1
KLF4,GFM2,1
SUZ12,RPS19,1
TAF2,TUFM,0
BCOR,SMAD4,0
DNMT3B,KDM1A,1
HMGB1,PHB2,0
AFF1,MED23,1
NFYC,EHD3,0
RYBP,NOTCH2,1
HNRNPH1,ZNF207,0
NR5A2,CHD2,0
BRD1,UBE2D3,1
PALB2,NRF1,0
KDM1A,SECISBP2L,1
NUP153,DNAJB12,1
CEBPB,CBWD6,0
ZNF207,DAB1,1
BRCA1,HNF4A,0
TBL1X,MTRNR2L2,0
CHD7,EFCAB7,1
THAP11,FGD6,1
NR2F2,BCL11A,0
EOMES,HNRNPH1,1
HNRNPH1,RPS29,0
YAP1,HDAC2,1
KDM4A,ZER1,1
BCOR,LIG4,1
KDM3A,MPHOSPH10,1
PCGF1,TMEM242,1
MLLT3,DARS2,1
MAX,BCAR3,1
BACH1,HSPE1-MOB4,1
MLLT3,EIF1AD,1
ZNF589,GLOD4,0
MAFK,INTS5,1
SP1,CDC123,1
DNMT3B,MXI1,0
SMC1A,METTL1,0
HDAC2,CDC123,1
MLLT3,MRPS15,1
GFI1B,TMEM39A,1
NUP98,KDM4A,0
NR5A2,SEC13,0
KAT5,HSPA9,1
PAX7,COMMD1,0
