Name.TF,Name.Target,label
Srf,Cd63,1
Stat6,Dpysl3,1
Pou3f2,Kdm2b,1
Cebpa,Capn2,1
Twist2,Fgf9,1
Smad4,Ctcf,1
Elf5,Lzts2,1
Jun,Nck2,1
Twist2,Hic1,1
Cebpa,Phox2a,1
Kdm4c,Cadm3,1
Esr2,Cxxc4,1
Pou5f1,Obsl1,1
Rnf2,Gna13,1
Ctcf,Srgap3,1
Dmap1,Plekha2,1
Rara,Gria3,1
Hoxb5,Slc44a1,1
Smc1a,Bbx,1
Myt1l,Mllt3,1
Sox2,Six1,1
Ebf2,Lgi1,1
Fli1,Dpf3,1
Stat5a,Rora,1
Rela,Zic4,1
Ncoa2,Tnfaip6,1
Gata2,Basp1,1
Cbfb,Tmem43,1
Atf3,Fndc3b,1
Dpy30,Esrrb,1
Tcf3,Hsph1,1
Smc1a,Elovl2,1
Runx2,Rufy3,1
Tet1,Hdac9,1
Med12,Tbcc,1
Med1,Adamts15,1
Arntl,Nfib,1
Rbpj,Cacnb3,1
Rad21,Skiv2l,1
Sox2,S100pbp,1
Purb,Mapre2,1
Esrrb,Mn1,1
Esr2,Rbpj,1
Foxp3,Tspan14,1
Isx,Gngt2,1
Tead1,Atxn7l1,1
Purb,Ctbp2,1
Irf3,Ppm1a,1
Atf4,Kcnn2,1
Max,Ehmt1,1
Usf2,Creb3,1
Irf8,Fads2,1
Med1,Tnnt2,1
Runx2,Celf2,1
Dnmt3b,Aplp1,1
Sox30,Tle1,1
Arid3a,Spsb4,1
Purb,Mapkapk2,1
Cbfb,Taf15,1
Cebpa,Nos1ap,1
Clock,Msto1,1
Nr5a2,Mllt3,1
Nipbl,Sphk1,1
Eed,Speg,1
Nr1d1,Dhrs3,1
Myc,Prkg2,1
Tet1,Ivns1abp,1
Tcf12,Pitpnc1,1
Zic3,Ezh2,1
Rxra,Fzd10,1
Tbx21,Dgkz,1
Brca1,Tead2,1
Ep300,Six1,1
Esr1,Ext1,1
Hdac2,Ube2k,1
Zbtb17,Rcc2,1
Hoxb4,Rras,1
Klf4,Col4a1,1
Lhx2,Jag1,1
Mycn,Capn2,1
Smc3,Timm50,1
Nkx2-1,Prelp,1
Ets1,Phip,1
Twist2,Odf2,1
Ep300,Pitpnc1,1
Stat5a,Tmem108,1
Ebf1,Chrnb1,1
Suz12,4933430I17Rik,1
Rnf2,Slco5a1,1
Jund,Sdc3,1
Sox2,Zfpm2,1
Junb,Ssbp2,1
Creb1,Ubtd2,1
Cbx8,Anp32a,1
Tbl1x,Rnd2,1
Mxi1,Zfp62,1
Bach2,Kank4,1
Tbx3,Elovl5,1
Esr1,Cpne5,1
Bach2,Zfand3,1
Osr1,Casz1,1
Smad1,Rbm39,1
Sall4,Zyx,1
Cebpd,Tgfbrap1,1
Nipbl,Egr2,1
Ascl2,Pdzk1,1
Rela,Tet2,1
Junb,Hoxa1,1
Etv5,Polr3e,1
Ehf,Lrrc8d,1
Shox2,Tro,1
Ar,Egr1,1
Zeb1,Lmx1a,1
Hoxb4,Mtch2,1
Klf5,Sync,1
Elf1,Serbp1,1
Gli3,Bud13,1
Jund,Ror2,1
Foxo3,Id3,1
Pou3f2,Arl6ip5,1
Tbx3,Kctd1,1
Runx2,Foxj1,1
Nr5a2,Cpsf4l,1
Tbx3,Jag1,1
Smad2,Notum,1
Gata3,Gadd45g,1
Irf4,Sash1,1
Taf12,Adnp,1
Ets1,Adamts17,1
Foxo3,Hnrnpab,1
Myc,Slit2,1
Pou5f1,Zbtb8a,1
E2f3,Cnksr2,1
Sall1,Pcf11,1
Gata3,Got1,1
Tcf12,Capzb,1
Ep300,Pcbp4,1
Bach2,Myl4,1
Hand2,Gna13,1
Max,Tspan14,1
Chd4,Runx2,1
Tbx21,Wnt7a,1
Zbtb17,Shoc2,1
Zfp57,Rassf1,1
Pitx1,Zswim6,1
Dnmt3b,Fndc1,1
E2f3,Map4k4,1
Elf1,Gata3,1
Rxra,Dmkn,1
Fos,Glud1,1
Shox2,Dyrk1a,1
Gata2,Dmkn,1
Ubtf,Mier1,1
Ebf2,Lpgat1,1
Btaf1,Dgkh,1
Rora,Frmd4b,1
Sox9,Serbp1,1
Tbx21,Baz1a,1
Irf1,Ehf,1
Foxp1,Trp53i11,1
Mef2c,Klf5,1
Rest,Kdm4c,1
Myc,Fam3c,1
Rcor1,Pax6,1
Atf4,Snai1,1
Btaf1,Cacna1c,1
Batf,Ypel5,1
Med1,Epha2,1
Erg,Myh10,1
Ebf2,Gigyf2,1
Zeb1,Ramp2,1
Rora,Ptch2,1
Smad4,Atxn7l1,1
Irf8,Fbxo36,1
Hes1,Ube2b,1
Myc,Bcl3,1
Smad4,Pipox,1
Esr2,Kcnt2,1
Etv5,Zbtb44,1
Kat5,Hormad2,1
Rfx3,Phip,1
Sox30,Dap3,1
Ctcf,Rcor3,1
Stat3,Scn3a,1
Smad2,Lasp1,1
Max,Cdca2,1
Lmnb1,Cav2,1
Insm1,Gpc1,1
Ezh2,Il7,1
Irf3,Cpne9,1
Srf,Cdk4,1
Atf3,Got1,1
Stat4,Emp1,1
Sox9,Polr3e,1
Mafb,Tsc22d3,1
Brca1,Spred1,1
Snai1,Kctd15,1
Tead4,Prrx1,1
Ebf1,Grip1,1
Junb,Brd4,1
Med1,Fmnl2,1
Irf4,Ckmt1,1
Dlx3,Trim2,1
Tead4,Svep1,1
Arntl,Plec,1
Hnf1a,Pip5k1b,1
Smc3,Nck2,1
Fosl2,Itpka,1
Creb1,Rbpms2,1
Ebf1,Ptges3,1
Jund,Pde4dip,1
Junb,Tgfbrap1,1
Pou5f1,Isx,1
Ovol2,Dgkz,1
Ncoa2,Rbbp7,1
Foxo3,Glis3,1
Max,Setd1a,1
Otx2,Mtdh,1
Erf,Gnptab,1
Tbl1x,Bend3,1
Smc1a,Crlf1,1
Prdm1,Pafah1b1,1
Stat6,Dtd1,1
Tbx5,Etv6,1
Rela,Foxj2,1
Stat5a,Cacnb3,1
Rnf2,Prdm11,1
Arntl,Spry4,1
Foxg1,Rorc,1
Tcf12,Acsl4,1
Dppa2,Arl4a,1
Ehf,Uqcrh,1
Ets1,Trpc4ap,1
Shox2,Akap1,1
Brca1,Tnik,1
Zic2,Jph4,1
Cebpb,Plekha2,1
Vdr,Idh3g,1
Jund,Emx2,1
Rnf2,Vash2,1
Twist2,Dner,1
Rad21,Krtcap2,1
Smarca4,Foxred1,1
Bach2,Mrrf,1
Tbx3,Med12l,1
Plagl1,Fbxo36,1
Ehf,Rai1,1
Creb1,Runx2,1
Pou5f1,Lzts2,1
Mtf2,Alox5ap,1
Hnf4a,Rab3il1,1
Nfil3,Elovl1,1
Hand2,Ebf1,1
Ncoa2,Chtf8,1
Elf1,Fzd7,1
Fosl2,Actg1,1
Rxrg,Esrrb,1
Otx2,Vcp,1
Ctcf,Pola1,1
Ep300,Arhgef5,1
Irf1,Ubr5,1
Tbx5,Wnt2b,1
Hnf1a,Egr2,1
Etv4,Dtd1,1
Pax5,Cldn7,1
Runx1,Batf2,1
Ar,Tmem25,1
Zbtb17,Pkp4,1
Otx2,Fzd2,1
Pgr,Ubap2l,1
Esr1,Pabpn1,1
Smad1,Sgsm2,1
Med1,Hat1,1
Cebpb,Kat2b,1
Zeb1,Nfix,1
Gata6,Gng10,1
Bach2,Anp32b,1
Meis1,Acta2,1
Bcl6,Ptms,1
Dppa2,Phlda3,1
Ets1,Huwe1,1
Otx2,Phlda1,1
Ets1,Sfmbt1,1
Pou5f1,Eif5a,1
Gata3,Sdc3,1
Mxi1,Capn2,1
Sim2,Actg1,1
Nfatc2,Cdca2,1
Suz12,Otud1,1
Klf4,Mall,1
Cebpb,Vim,1
Hif1a,Bnip3,1
Fosl2,Egr1,1
Tcf12,Ebf4,1
Chd4,Eif2s2,1
Myt1l,Rhob,1
Purb,Ube2g1,1
Stat1,Nova2,1
Utf1,Rims2,1
Rara,Slc1a2,1
Rara,Zmat4,1
Nanog,Padi4,1
Tcf12,Tbx6,1
Otx2,Dpysl3,1
Ncor1,Kcna6,1
Esrrb,Hnf1a,1
Tbx21,Huwe1,1
E2f1,Fgf18,1
Fosl1,Glud1,1
Etv5,Anp32e,1
Maf,Sox8,1
Runx1,Basp1,1
Mef2c,Rassf1,1
Xbp1,Obsl1,1
Smc1a,Larp4b,1
Taf12,Amfr,1
Zic2,Egr3,1
Usf2,Tle1,1
Usf1,Hmbox1,1
Jun,Jakmip2,1
Cebpb,Rrbp1,1
Rxra,Ptprg,1
Gata6,Scml4,1
Smc3,Shank2,1
Setdb1,Mark2,1
Fos,Tes,1
Tcf12,Dusp3,1
Gata2,Cbx8,1
Pou5f1,Grik3,1
Nr5a2,Hdac9,1
Clock,Mreg,1
Dppa2,Hoxb6,1
Elf4,Rabgap1,1
Rora,Prpf19,1
Ezh2,Igf2,1
Jun,Cacna1a,1
Ncor1,Btg1,1
Med12,Lin28a,1
Bach2,Pik3c2b,1
Suz12,Zeb1,1
Dpy30,Skil,1
Jun,Yes1,1
Arntl,Srgap3,1
Suz12,Pls3,1
Nfe2l2,Rb1,1
Kdm3a,Spry4,1
Tbx3,Zbtb2,1
Rora,Mbtd1,1
Ebf1,Gfra1,1
Nfyc,Per1,1
Tcf3,Eomes,1
Nr1d1,Midn,1
Ezh2,Alox5ap,1
Pparg,Fam13a,1
Zbtb17,Tpm1,1
Meis1,Kdm2b,1
Mitf,Brd3,1
Pbx1,Klf5,1
Stat1,Lypd6b,1
Stat5a,Usp2,1
Nkx2-1,Epha2,1
Rela,Marcks,1
Rad21,Phkg1,1
Isx,Gnb2,1
Fosl2,Pabpc1,1
Stat4,Gnptab,1
Hand2,Mrrf,1
Runx2,Cadm1,1
Six4,Igf2bp3,1
Mef2c,Dchs1,1
Ebf1,Zbtb25,1
Mxi1,Srr,1
Dmrt1,Sort1,1
Tbx5,Sort1,1
Pax6,Nutf2,1
Ets1,Chpf2,1
Zic2,Negr1,1
Hnf4a,Egr1,1
Ebf2,Tet2,1
Sox9,Ubl7,1
Pou5f1,Pias3,1
Klf5,Tnks,1
Smarca4,Sel1l3,1
Snai1,Mlec,1
Pbx1,Sphk1,1
Runx1,Hoxc4,1
Ezh2,Zmynd8,1
Nfe2l2,Igsf1,1
Kdm5a,Tspan14,1
Pparg,Chst11,1
Six2,Hes1,1
Elf5,Rap1b,1
Stat6,Srr,1
Jun,Btbd11,1
Irf4,Foxq1,1
Tbp,Isl1,1
Cebpb,Ybx1,1
Smc1a,Rin3,1
Hes1,Per2,1
Onecut2,Ywhag,1
Rad21,Tnfrsf11a,1
Sall4,Sulf1,1
Prdm1,Gnao1,1
Smad4,Asns,1
Creb1,Csrp1,1
Rfx3,Setd5,1
Usf2,Fli1,1
Zic3,Chd5,1
Usf2,Kctd1,1
Twist2,Adnp,1
Ebf2,Pdzd2,1
Vsx2,Camk1d,1
Smad2,Tshz3,1
Sox30,Srsf2,1
Elf5,Ehf,1
Bach2,Glud1,1
Mafk,Kcnh3,1
Prdm1,Reep3,1
Rel,Kat2b,1
Ar,Ccne2,1
Suz12,Rbbp7,1
Hoxd11,Rbms1,1
Max,Arl6ip5,1
Esr1,Cacna2d3,1
Stat4,Creb3,1
Smc3,Six1,1
Dlx3,Snd1,1
Batf,Ghr,1
Tbp,Mafb,1
Sox9,Mtx3,1
Atf3,Rabgap1,1
Ehf,Pcbp4,1
Six2,Zbtb12,1
Runx1,Dtna,1
Hnf4a,Cpsf4l,1
Mitf,Lrrfip1,1
Cebpa,Nt5c2,1
Zfp57,Kcnq2,1
Cebpb,Vsx2,1
Irf8,Ube2v1,1
Suz12,Rtn4rl1,1
Kdm4c,Lmx1a,1
Klf3,Ptpn21,1
Jund,Rdh10,1
Jun,Celsr1,1
Med1,Msto1,1
Jund,Nt5c2,1
Nr4a1,Myh9,1
Mef2c,Arhgef17,1
Nkx2-1,Rab1b,1
Pitx1,Ube4b,1
Hdac2,Dtd1,1
Tbx3,Ilf3,1
Trim28,Smad4,1
Snai1,Ldha,1
Hoxa9,Meis2,1
Bhlhe40,Traf3,1
Sim2,Trio,1
Ascl1,Kctd15,1
Irf3,Xkr6,1
Irf4,Rtf1,1
Dmap1,Zeb2,1
Stat1,Prss23,1
Zeb1,Timm50,1
Zic2,Ak4,1
Gata2,Lrrc8e,1
Suz12,Dpysl2,1
Nfe2l1,Bptf,1
Myt1l,Lrrc41,1
Myc,Cxcl14,1
Kdm5a,Mafg,1
Prdm1,Elavl2,1
Shox2,Kpna2,1
Klf4,Dram1,1
Chd4,Cggbp1,1
Irf8,Abi3,1
Dlx3,Rora,1
Snai2,Ssbp2,1
Smad2,Hoxc13,1
Usf1,Tmem43,1
Foxo3,Dlgap3,1
Pou5f1,Slc35f1,1
Mef2c,Mtus1,1
Jun,Fzd6,1
Vdr,Arpc1b,1
Zfp57,Anxa9,1
Rxra,Loxl4,1
Stat1,Etv5,1
Prdm5,Rarg,1
Rest,Nefm,1
Trim28,Ptpn5,1
Nr6a1,Myh9,1
Hnf4a,Sntb2,1
Erf,Eif2s2,1
Setdb1,Hes1,1
Creb1,Igfbp4,1
Rnf2,Sst,1
Ezh2,Tcf4,1
Tbp,Fhod1,1
Rora,Sumo3,1
Hnf4a,Ccne1,1
Tcf12,Foxred1,1
Usf2,Trps1,1
Sall4,Per1,1
Cbfb,Usp28,1
Foxp3,Cap1,1
Ctcf,Kank4,1
Gata2,Aspscr1,1
Taf1,Arl6ip5,1
Cbx8,Aebp2,1
Otx2,Fhl1,1
Irf3,Zbtb7b,1
Six4,Fgf9,1
Fosl1,En1,1
Six2,Map3k3,1
Ezh2,Pigv,1
E2f3,Hbp1,1
Irf3,Pex1,1
Tcf12,Hic1,1
Pou2f3,Adnp,1
Utf1,Xpnpep1,1
Smc1a,Serpinh1,1
Fosb,Hsph1,1
Tet1,Jdp2,1
Zeb1,Tet3,1
Onecut2,Frmd4a,1
Tcf3,Nebl,1
E2f3,Egr1,1
Zic2,Hnrnpl,1
Tbl1x,Tgfbr1,1
Kdm5a,Ptp4a3,1
Ebf2,Lmx1a,1
Suz12,Prok2,1
Erg,Mbnl1,1
Tbl1x,Tle1,1
Mafb,Clcn3,1
Rnf2,Utp14b,1
Fos,Jakmip2,1
Nfe2l2,Ing3,1
Pax5,Lif,1
Irf2,Zswim6,1
Gata6,Ubqln4,1
Dlx3,Pim2,1
Aff3,Gata2,1
Ubtf,Ptma,1
Meis1,Sema4a,1
Zic3,Kcnt2,1
Srf,Kif21b,1
Prdm1,Rims2,1
Dpy30,Marcksl1,1
Otx2,Bahd1,1
Clock,Dpf3,1
Tbx5,Foxp2,1
Aff3,Bcl7c,1
Cux1,Pola1,1
Lmo2,Ppm1h,1
Stat5a,Trim3,1
Hnf4a,Usp28,1
Suz12,Auts2,1
Rfx3,Esrp1,1
Tbp,Creb3,1
Sox30,Tulp4,1
Nr5a2,Ehmt1,1
Arnt2,Sh3gl2,1
Arnt2,Socs2,1
Nfyc,Arhgef17,1
Ehf,Zfp644,1
Nr4a1,Vapb,1
Kdm5a,Camk2b,1
Nrf1,Rlim,1
Tead4,Dnmt3a,1
Creb1,Crmp1,1
Ncoa2,Bcl3,1
Fos,Rhobtb1,1
Smarca4,Cplx2,1
Zeb1,Mtss1,1
Pparg,Ehmt1,1
Egr2,Stk4,1
Tbx3,Bcas3,1
Max,Stag3,1
Satb1,Shb,1
Btaf1,Eln,1
Satb1,Zeb1,1
Irf2,Cxxc4,1
Rfx3,Srf,1
Pgr,Slc17a9,1
Sox4,Trp53i11,1
Ehf,Crim1,1
Cbx8,Cxxc4,1
Nr4a1,Sox5,1
Mef2c,Ghr,1
Myc,Trip12,1
Erg,Rnf165,1
Rnf2,Tead2,1
Esr2,Spred1,1
Mef2c,Srsf6,1
Six4,Rimklb,1
Zic2,Cacnb3,1
Fli1,Heg1,1
Chd4,Lsm14a,1
Stat3,Csrp1,1
Med12,Klhdc3,1
Rara,Klhl29,1
Klf5,Gpc3,1
E2f1,Camk2n1,1
Smc1a,Sirt1,1
Rad21,Ntn4,1
Erg,Baz1a,1
Nanog,Pcdh17,1
Six2,Pdk1,1
Tet1,Dlx2,1
E2f3,Zbtb12,1
Cebpd,Txnip,1
Nr5a2,Ube2v1,1
Rfx3,Cpne9,1
Stat3,Rcan1,1
Nr4a1,Rarb,1
Chd4,Vcp,1
Stat5a,Lsm14a,1
Shox2,Pknox2,1
Arntl,Gnas,1
Med12,Ube2g1,1
Ctcf,Lypd4,1
Nr4a1,Foxred1,1
Snai2,Rora,1
Rara,Astn2,1
Hnf4a,Pdgfa,1
Taf12,Csrp1,1
Smad2,Rarg,1
Nr4a1,Csnk2a2,1
Creb1,Bnip3,1
Tead4,Tulp4,1
Klf3,Pcyt1b,1
Tet1,Dusp4,1
Nanog,Chn2,1
Foxp1,Sumo3,1
Foxp3,Cdyl,1
Creb1,Esrrb,1
Dlx3,Adamts17,1
Mafb,Pabpn1,1
Pax3,Rbm39,1
Pparg,Tnfrsf12a,1
Foxo3,Lrrc41,1
Med1,Klhl29,1
E2f1,Ubr3,1
Srf,Tulp4,1
Stat6,Ubr5,1
Hand2,Pik3ip1,1
Ar,Cav2,1
Elf5,Prox1,1
Smc3,Mycn,1
Zic3,Ube2b,1
Arid3a,Lgr5,1
Gata6,Vegfa,1
Gata3,Epas1,1
Purb,Rcan2,1
Rbpj,Snai3,1
Ncoa2,E2f1,1
Tbx3,Foxk1,1
Six2,Gprc5c,1
Utf1,Aspscr1,1
Gata3,Lrrfip1,1
Med1,Cdyl,1
Stat5a,Xpo7,1
Runx2,Dyrk1a,1
Gata2,Smtnl1,1
Tead1,Dll1,1
Jund,Inpp5a,1
Twist2,Pipox,1
Nanog,Ltbp1,1
Usf2,Hspa4l,1
Tcf12,Fut9,1
Arid3a,Tle1,1
Pou3f2,Six2,1
Hand2,Ddit4,1
Pbx1,Arl6ip5,1
Sox9,L3mbtl3,1
Nkx2-1,Stim2,1
Shox2,Mtus1,1
Six2,Fbxo36,1
Zic2,Lemd1,1
Hnf1a,Pabpn1,1
Onecut2,Pou5f1,1
Sall4,Ipo7,1
Elf5,Plekha4,1
Ubtf,Klf4,1
Zic2,Klhl15,1
Atf2,Plec,1
Myt1l,Etv6,1
Nanog,Fndc1,1
Junb,Camk1d,1
Gata2,Dyrk1a,1
Cbfb,Pip4k2b,1
Ezh2,Cd63,1
Nr4a1,Casz1,1
Kdm4c,Efnb1,1
Btaf1,Trh,1
Sall4,Camk2n1,1
Rcor1,Ccnd3,1
Kdm4c,Prkar1b,1
Stat3,Tuft1,1
Kdm5a,Zdhhc9,1
Sim2,Cdc42bpb,1
Klf5,Ttc7b,1
Pou5f1,Bach1,1
Tbx21,Dag1,1
Klf3,Prnp,1
Hoxa9,Mef2c,1
Atrx,Podxl,1
Ebf1,Six1,1
Zfp57,Chd7,1
Gtf3c1,Zfand3,1
Zbtb17,Agap3,1
Sox4,Hnrnpa3,1
Hdac2,Cpeb2,1
Pax6,Dll1,1
Rad21,Utp14b,1
Smc1a,Fam131b,1
Onecut2,Gnas,1
Tead4,Hspd1,1
Ctcf,Zbtb7b,1
Cebpb,Tet2,1
Foxo3,Tax1bp3,1
Runx1,Chpf2,1
Zbtb17,Pfkfb3,1
Klf4,Lag3,1
Arnt2,Etv6,1
Ets1,S100pbp,1
Smc3,Mapre2,1
Med12,Kit,1
Dnmt3b,Pknox2,1
Pou5f1,Clptm1,1
Zfp57,Uqcrh,1
Foxp1,Cdk17,1
Smc3,Spats2l,1
Meis1,Vegfa,1
Erg,Ntn4,1
Plagl1,Cldn4,1
Shox2,Zmynd8,1
Hnf4a,Khdrbs1,1
Tbl1x,Atxn1,1
Irf8,Cacnb1,1
Klf4,Chd2,1
Xbp1,Tsc22d1,1
Smarca4,Hes7,1
Klf3,Klf4,1
Tbp,Arl4a,1
Creb1,Glud1,1
Smad2,Hspe1,1
Snai1,Stk4,1
Ets1,Esrp1,1
Nr1d1,Arhgap29,1
Bhlhe40,Dnajb12,1
Tbx5,Dap3,1
Srf,Sertad2,1
Dppa2,Bcl11b,1
Mtf2,Hoxb7,1
Erg,Id4,1
Vdr,Fzd7,1
Arnt2,Brsk1,1
Nanog,Edn2,1
Erg,Dll1,1
Suz12,Ttc9b,1
Zeb1,Ovol1,1
Klf4,Ppp4r4,1
Fosl2,Slco5a1,1
Smad2,Plxnd1,1
Hand2,Prdm16,1
Nr4a1,Cacna1g,1
Dppa2,Triobp,1
Bcl6,Mapk6,1
Lmo2,Anp32e,1
Esrrb,Nrp2,1
Clock,Nfe2l1,1
Runx2,Irf1,1
Fli1,Atp2a2,1
Foxo3,Rbm47,1
Rfx3,Tax1bp3,1
Usf2,Rabgap1,1
Mtf2,Hoxa2,1
Nrf1,Notch4,1
Atf7,Ltbp1,1
Ncor1,Tspan14,1
Runx1,Dpysl2,1
Med12,Pde1b,1
Otx2,Pnck,1
Gata3,Akap1,1
Srf,Stt3b,1
Med12,Rdh10,1
E2f3,Nfib,1
Jund,Rin1,1
Egr2,Ahnak,1
Klf4,Hs3st3b1,1
Junb,Ntng2,1
Stat3,Kcnc1,1
Eomes,Gadd45g,1
Mxi1,Atp2a2,1
Prdm14,Pitx2,1
Smarca4,Bmp4,1
Six4,Dap3,1
Nr1d1,Xkr6,1
Zeb1,Ino80,1
Cebpb,Foxj1,1
Med1,Arpc1b,1
Pgr,Per2,1
Onecut2,Cnr1,1
Batf,Tox,1
Vdr,Hnrnpa2b1,1
Atf3,Tsc22d3,1
Cebpd,Pfn2,1
Myc,Isx,1
Sim2,Sgsm2,1
Ctcf,Plekha6,1
Ubtf,Camta1,1
Cebpb,Ccdc141,1
Six4,Pnkd,1
Rela,Ddx21,1
E2f3,Dusp3,1
Cebpb,Fbxo11,1
Irf3,Rfx2,1
Esr2,Vegfa,1
Btaf1,Lag3,1
Six4,Setd1a,1
Isx,Gdf11,1
Sox4,Chrnb2,1
Mtf2,Bnc2,1
Usf2,Ddit4,1
Cbfb,Ube2g1,1
Six4,Cnksr2,1
Fosl2,Tnfaip6,1
Sox9,Rnd2,1
Gata2,Cited1,1
Tgif1,Ing3,1
Stat1,Rassf1,1
Arid3a,Usp46,1
Nr1d1,Rbpj,1
Ets1,Traf3,1
Nfyc,Snd1,1
Insm1,Trp53i11,1
Smad2,Cldn4,1
Tcf12,Cxcl14,1
Klf3,4933430I17Rik,1
E2f3,Lgi2,1
Tbx5,Elovl1,1
Nr1d1,Chrnb1,1
Jund,Srgap3,1
Esr1,Skil,1
Pgr,Camk2a,1
Elf1,Tob1,1
Nrf1,Klf7,1
Erg,Pnma2,1
Stat5a,Efemp2,1
Stat3,Prnp,1
Pou2f3,Tmem43,1
Irf3,L3mbtl3,1
Pgr,Ntm,1
Btaf1,Nr2f1,1
Gata3,Sall4,1
Hnf1a,Mme,1
Ctcf,Rcan1,1
Chd4,Prnp,1
Rnf2,Gja1,1
Dlx5,Scn1a,1
Usf2,Prune2,1
Usf2,Ccdc148,1
Sox2,Cdh20,1
Smarca4,Acvr1,1
Smarca4,Mmp14,1
Ezh2,Eif4ebp1,1
Tbx3,Zmiz1,1
Fli1,Sncb,1
Srf,Tes,1
Hand2,Hoxa3,1
Jun,Ppp1r13b,1
Ascl1,Sdk1,1
Tcf12,Anp32e,1
Tead4,Prkg1,1
Cebpb,Trpc4ap,1
Cbfb,Atxn1,1
Six4,Prpf3,1
Gadd45a,Rarg,1
Pbx1,Kpna2,1
Taf1,Col5a2,1
Trim28,Ccne2,1
Foxg1,Sox5,1
Nr1d1,Twf2,1
Jund,Unc13a,1
Hoxd13,Stard10,1
Ebf2,Sema3c,1
Ebf1,Zc3h6,1
Runx1,Prss23,1
Stat6,Cpeb2,1
Prdm5,Cacna2d2,1
Ncor1,Zc3h6,1
Ebf2,Cbx8,1
Gata3,Sumo2,1
Cebpd,Tax1bp3,1
Nr5a2,Mtch2,1
Foxk1,Serbp1,1
Pou5f1,Plekha4,1
Gata3,Mtf2,1
Nfyb,Rcor1,1
Jund,Skil,1
Grhl2,Ltbr,1
Ubtf,Kcnb1,1
Rora,Camk1d,1
Ctcf,Ints6,1
Nanog,Pde4b,1
Taf1,Hnf1a,1
Tead4,Srsf10,1
Shox2,Slc44a1,1
Nrf1,Pitx2,1
Jund,Nck2,1
Nrf1,Klhl24,1
Foxp1,Tulp4,1
Stat5a,Ddc,1
Hoxb5,Shox2,1
Bach2,Ube2d3,1
Pou3f1,Mef2c,1
Ebf2,Cdh2,1
Gata3,Pdzk1,1
Rarb,Rarb,1
Tbx6,Rnd2,1
Mxi1,Shb,1
E2f1,Ssbp3,1
Elf5,Nfkbiz,1
Sox4,Ccdc106,1
Erg,Mrrf,1
Tead4,Anp32a,1
E2f1,Dbn1,1
Med1,Mbtd1,1
Pparg,Dram1,1
Smad2,Fgf20,1
Mycn,Amotl2,1
Rad21,Sim2,1
Kdm4c,Cited1,1
Tbx5,Copz2,1
Bhlhe41,Dbndd2,1
Arnt2,Rgma,1
Pou5f1,Rhob,1
Med1,Macrod2,1
Stat3,Pfn2,1
Med1,Msi2,1
Rxra,Prkaca,1
Gtf3c1,Ptprt,1
Cebpa,Lrrn1,1
Brca1,Ypel5,1
Ep300,Ndrg1,1
Runx1,Dlx5,1
Klf3,Tyro3,1
Chd4,Fmnl1,1
Esr1,Kat2b,1
Tcf3,Pip4k2b,1
Clock,Ddit3,1
Zic2,Tuft1,1
Bach2,Pdzrn3,1
Ehf,Maf,1
Tbx6,Anp32e,1
E2f1,Pgbd5,1
Rfx3,Trio,1
Tead4,Cpne9,1
Gata3,Nfix,1
Jun,Tox3,1
Pparg,Vegfa,1
Nipbl,Zswim6,1
Cebpb,Nptx1,1
Ctcf,Mecom,1
Tbx3,Arhgap6,1
Btaf1,Smad2,1
Foxo3,Prkaca,1
Sox2,Kcnh5,1
Med12,Meis1,1
Hoxb4,Rlim,1
Smc1a,Rrbp1,1
Rara,Tbcc,1
Irf4,Nab2,1
Klf4,Hoxc4,1
Tbx5,Mitf,1
Hand2,Phc2,1
Smad4,En2,1
Atf7,Zbtb11,1
Atf2,Adamts5,1
Ncor1,Naa25,1
Pou3f2,Ephb1,1
Tcf3,Igfbp5,1
Hnf1a,Atxn7l1,1
Rxra,Klf8,1
Snai1,Cap1,1
Cbx8,Xkr5,1
Tcf12,Npr3,1
Ascl1,Prrt3,1
Irf4,Esm1,1
Tgif1,Tagln2,1
Zfpm1,Hspd1,1
Dmap1,Elavl2,1
Snai2,Cfl1,1
Fosl2,Zfp36l1,1
Zfpm1,Txnip,1
Hoxb4,Tgif1,1
Cebpd,Wsb1,1
Elf1,Lrrc41,1
Zbtb17,Atxn7l3,1
Rxra,Mapkapk2,1
Fli1,Phf19,1
Nr5a2,Ppp3ca,1
Ascl1,Sik1,1
Plagl1,Btg1,1
Stat1,Chst15,1
Smad4,Foxp1,1
Trim28,Lrp5,1
Dnmt3b,Vegfa,1
Suz12,Prkg1,1
Mitf,Ccne1,1
Klf4,Nfil3,1
Lmnb1,Aebp2,1
Elf4,Zbtb34,1
Atf2,Phactr1,1
Med1,Nbl1,1
Smad2,Lrtm1,1
Six4,Ptges3,1
Brca1,Tcta,1
Ncor1,Stim1,1
Irf8,Igf1r,1
Ar,Eif2s2,1
Nr1d1,Nab1,1
Rfx3,Mapt,1
Atf3,Frat1,1
Stat5a,Bnip3,1
Pou5f1,Med12l,1
Hand2,Rai14,1
Aire,Elovl5,1
Snai2,Kdm2b,1
Rest,Slc44a1,1
Meis1,Stim1,1
Esr2,Hivep2,1
Irf1,Rhobtb1,1
Smarca4,Plcd1,1
Pax5,Ywhag,1
Zic3,Fam78b,1
Vdr,Socs3,1
Smad2,Fam131b,1
Zic3,Flii,1
Stat6,Trim56,1
Satb1,Marcksl1,1
Ebf2,Zfx,1
Erg,Aatf,1
