Gene1,Gene2,label
EP300,DDX20,1.0
EP300,CNOT7,0.0
EP300,FOXN3,1.0
EP300,TP53,1.0
EP300,PSMA1,1.0
EP300,AIMP2,0.0
EP300,WDPCP,1.0
EP300,NBAS,1.0
EP300,IRF3,0.0
EP300,ZKSCAN8,1.0
EP300,FTO,1.0
EP300,IRF2BPL,1.0
EP300,H2AFV,1.0
EP300,MRPL19,1.0
EP300,PSME3,1.0
EP300,ARHGEF12,1.0
EP300,MLLT10,1.0
EP300,MRPL38,1.0
EP300,SMARCD2,1.0
EP300,AQR,1.0
EP300,DNAJA3,1.0
EP300,WDR89,0.0
EP300,GALK2,1.0
EP300,COG3,1.0
EP300,DDX5,1.0
EP300,RNF123,1.0
EP300,AGT,1.0
EP300,PET117,1.0
EP300,IRF9,1.0
EP300,UBA52,1.0
EP300,AGMAT,1.0
EP300,POR,1.0
EP300,E2F3,0.0
EP300,TIMM44,0.0
EP300,DET1,1.0
EP300,VAC14,1.0
EP300,PMM2,1.0
EP300,NDUFA10,1.0
EP300,SFR1,1.0
EP300,PPT2,1.0
EP300,PNISR,0.0
EP300,WDFY1,1.0
EP300,VPS52,1.0
EP300,NOMO2,1.0
EP300,NOC3L,0.0
EP300,ESF1,1.0
EP300,PLOD2,1.0
EP300,CUL4A,1.0
EP300,PEX13,1.0
EP300,WDR81,1.0
EP300,STK19,1.0
EP300,FZD5,1.0
EP300,FAM149B1,1.0
EP300,HINT3,1.0
EP300,ATL2,1.0
EP300,PRKRA,0.0
EP300,ESCO1,0.0
EP300,UQCC1,1.0
EP300,FAM8A1,1.0
EP300,SCAMP3,1.0
EP300,SEC23B,0.0
EP300,MRPL16,1.0
EP300,STK25,1.0
EP300,THOC5,1.0
EP300,LRP10,1.0
EP300,LUC7L2,1.0
EP300,BRD2,1.0
EP300,SECISBP2L,1.0
EP300,ERCC6L2,1.0
EP300,AKAP1,1.0
EP300,STXBP3,1.0
EP300,GRK4,1.0
EP300,AKAP8L,1.0
EP300,SLX4IP,1.0
EP300,HNRNPH1,1.0
EP300,ANKRD37,1.0
EP300,ODC1,1.0
EP300,SNRPE,1.0
EP300,DCLRE1B,1.0
EP300,GCFC2,0.0
EP300,TTI2,1.0
EP300,TMEM39A,1.0
EP300,TRIB1,1.0
EP300,BOLA2,1.0
EP300,ASNSD1,1.0
EP300,LZIC,1.0
EP300,PABPN1,1.0
EP300,NOL11,1.0
EP300,RCL1,1.0
EP300,ARFGEF2,1.0
EP300,LAMP1,1.0
EP300,ARL5A,1.0
EP300,HPS5,1.0
EP300,MAPK14,1.0
EP300,CAND1,0.0
EP300,GZF1,1.0
EP300,NDUFAB1,1.0
EP300,IPO13,1.0
EP300,SNX5,1.0
EP300,ATR,1.0
EP300,ACTR3,1.0
EP300,SRSF3,1.0
EP300,METAP1D,1.0
EP300,ECD,1.0
EP300,TMEM131,0.0
EP300,DZANK1,1.0
EP300,BCL2L2,1.0
EP300,THAP1,1.0
EP300,ORMDL1,1.0
EP300,MIA3,1.0
EP300,ZNF76,1.0
EP300,ADPRHL2,1.0
EP300,NDUFAF1,1.0
EP300,BOD1L1,1.0
EP300,VCP,1.0
EP300,VARS2,1.0
EP300,PPP1R11,1.0
EP300,COPS8,1.0
EP300,CDC25C,1.0
EP300,HIST1H1C,1.0
EP300,ANKZF1,1.0
EP300,KAT6A,1.0
EP300,POLG2,0.0
EP300,RANBP2,1.0
EP300,RETSAT,1.0
EP300,GANAB,1.0
EP300,PDIA6,0.0
EP300,ATF7IP2,1.0
EP300,F7,1.0
EP300,SLX1B,1.0
EP300,MTR,1.0
EP300,RNF149,1.0
EP300,PSMC4,1.0
EP300,HM13,1.0
EP300,CMTR2,1.0
EP300,RRP1,1.0
EP300,DNMT3A,1.0
EP300,DUSP11,1.0
EP300,WWOX,1.0
EP300,PPM1D,1.0
EP300,RRAGA,1.0
EP300,NSFL1C,1.0
EP300,USP36,1.0
EP300,KNTC1,1.0
EP300,ATF2,1.0
EP300,TFG,1.0
EP300,TTC4,1.0
EP300,ZNF335,1.0
EP300,AGPAT1,1.0
EP300,MRPL40,1.0
EP300,TMC7,1.0
EP300,PHKG2,1.0
EP300,INTS10,1.0
EP300,PIGU,1.0
EP300,EXD2,1.0
EP300,PARP2,1.0
EP300,KIAA0895,1.0
EP300,MRPL39,1.0
EP300,SLC35F5,1.0
EP300,KRR1,1.0
EP300,LIN54,1.0
EP300,PRR3,1.0
EP300,LRPPRC,1.0
EP300,SREBF1,0.0
EP300,RAD54L,0.0
EP300,MAFF,0.0
EP300,NR2C1,1.0
EP300,SUGT1,1.0
EP300,MANBAL,1.0
EP300,RCOR1,0.0
EP300,RBL1,1.0
EP300,C18orf21,1.0
EP300,PI4KA,1.0
EP300,SRRT,1.0
EP300,RFX5,0.0
EP300,RBM8A,1.0
EP300,AHI1,1.0
EP300,IFRD1,1.0
EP300,CBWD5,1.0
EP300,CEP350,1.0
EP300,SNRPB,1.0
EP300,ELOVL2,1.0
EP300,CGGBP1,1.0
EP300,DYNC1I2,1.0
EP300,PREPL,1.0
EP300,DARS,1.0
EP300,SMARCB1,0.0
EP300,ATRN,1.0
EP300,AJUBA,1.0
EP300,AP4E1,1.0
EP300,DNAJC11,1.0
EP300,CSTF1,1.0
EP300,LIPT1,1.0
EP300,BCLAF1,1.0
EP300,GOLGA1,1.0
EP300,TMEM19,1.0
EP300,TMEM14B,1.0
EP300,ZSWIM1,0.0
EP300,NR1H3,1.0
EP300,GTF2H2C,1.0
EP300,GTF2A1,0.0
EP300,PES1,1.0
EP300,LAPTM4A,1.0
EP300,SLC4A1AP,1.0
EP300,YTHDF2,1.0
EP300,GRN,1.0
EP300,NOP58,1.0
EP300,MRPL30,1.0
EP300,ARID1B,0.0
EP300,PSMB5,1.0
EP300,NDUFC2,1.0
EP300,OPA1,1.0
EP300,EXD3,1.0
EP300,ZNF451,1.0
EP300,MARCH8,1.0
EP300,FOSL2,1.0
EP300,MYBL2,0.0
EP300,TEFM,1.0
EP300,VPS4B,1.0
EP300,BUB1B,0.0
EP300,PMS1,1.0
EP300,RRP9,1.0
EP300,MTCH1,1.0
EP300,ELF1,0.0
EP300,SMC1A,0.0
EP300,HMGB1,1.0
EP300,MED20,1.0
EP300,ACSL3,1.0
EP300,CDC14B,1.0
EP300,TBX3,1.0
EP300,ALG10,1.0
EP300,JUND,0.0
EP300,DIS3L2,0.0
EP300,DNAJB12,1.0
EP300,EIF5B,1.0
EP300,KANSL1,0.0
EP300,MMAA,1.0
EP300,GGA2,1.0
EP300,EMC9,1.0
EP300,ARL6IP1,1.0
EP300,CBLL1,1.0
EP300,C20orf27,1.0
EP300,ENOPH1,1.0
EP300,PHOSPHO2,0.0
EP300,MTMR9,1.0
EP300,ZNF44,1.0
EP300,UBR2,1.0
EP300,FAM177A1,1.0
EP300,PMS2,0.0
EP300,CCDC86,1.0
EP300,IGHMBP2,1.0
EP300,CCAR2,1.0
EP300,NIP7,1.0
EP300,NPM1,1.0
EP300,PDE4DIP,1.0
EP300,USF2,0.0
EP300,MRPL2,1.0
EP300,CLP1,1.0
EP300,ALG3,1.0
EP300,ABCC6,1.0
EP300,KPNB1,1.0
EP300,PCGF5,1.0
EP300,ATG16L1,1.0
EP300,TMEM18,1.0
EP300,ZBTB37,0.0
EP300,NFKBIA,1.0
EP300,PRPF6,1.0
EP300,RAD54L2,1.0
EP300,HSF1,0.0
EP300,PANK2,0.0
EP300,DPP8,1.0
EP300,MARCH7,1.0
EP300,RMND1,1.0
EP300,NSMCE2,1.0
EP300,ILF3,1.0
EP300,GDI2,1.0
EP300,ABCF1,1.0
EP300,TARS2,1.0
EP300,FUCA2,1.0
EP300,MBD4,0.0
EP300,UGP2,1.0
EP300,JUN,0.0
EP300,RHBDD1,1.0
EP300,TOP1,1.0
EP300,DCTN1,1.0
EP300,RBM17,1.0
EP300,GATB,1.0
EP300,CHMP4A,1.0
EP300,MFSD11,1.0
EP300,CREB1,0.0
EP300,NEURL2,1.0
EP300,IMP4,1.0
EP300,SESN1,0.0
EP300,LONP2,1.0
EP300,CCDC90B,1.0
EP300,NME1,1.0
EP300,MOGAT3,1.0
EP300,PPP2R3C,1.0
EP300,NOL9,1.0
EP300,CNPY2,1.0
EP300,CFB,1.0
EP300,NUF2,1.0
EP300,RTEL1,1.0
EP300,KRTCAP2,1.0
EP300,CYB5R4,1.0
EP300,TRAPPC2L,1.0
EP300,ISOC2,1.0
EP300,TMA16,1.0
EP300,DHRS1,1.0
EP300,PPP1CB,0.0
EP300,NCBP2,0.0
EP300,RAB1A,1.0
EP300,SCOC,1.0
EP300,RCAN1,1.0
EP300,AGFG2,1.0
EP300,EHBP1,1.0
EP300,SF3B6,1.0
EP300,ARID2,0.0
EP300,HIST1H4K,1.0
EP300,AURKAIP1,1.0
EP300,SMG8,1.0
EP300,NFIA,1.0
EP300,ANKEF1,1.0
EP300,RTN4,1.0
EP300,ACYP2,1.0
EP300,KPNA2,1.0
EP300,PCM1,1.0
EP300,BAZ2A,1.0
EP300,SEC23A,1.0
EP300,TMCO6,1.0
EP300,WDR75,1.0
EP300,BNIP1,1.0
EP300,ZNF770,1.0
EP300,CHCHD5,1.0
EP300,SCFD1,1.0
EP300,NOP14,1.0
EP300,KAT7,1.0
EP300,RRP15,1.0
EP300,PTRHD1,1.0
EP300,NAA38,1.0
EP300,MRPS7,1.0
EP300,GORASP2,1.0
EP300,KIAA1143,1.0
EP300,F2,1.0
EP300,HSPE1,1.0
EP300,DHX35,1.0
EP300,CLK1,1.0
EP300,TBC1D17,1.0
EP300,USP39,1.0
EP300,FRA10AC1,1.0
EP300,CCNT1,1.0
EP300,STK4,1.0
EP300,PRDX1,1.0
EP300,EIF3C,1.0
EP300,PC,1.0
EP300,DDX41,1.0
EP300,KIF22,1.0
EP300,ACVR1,1.0
EP300,TSEN15,1.0
EP300,ZNF268,1.0
EP300,PPP6R1,1.0
EP300,EIF4A3,1.0
EP300,SLC11A2,1.0
EP300,SMIM12,1.0
EP300,HSPD1,1.0
EP300,DNAJB4,1.0
EP300,FAM156A,1.0
EP300,MAPK1IP1L,1.0
EP300,AHCYL2,1.0
EP300,VPS51,1.0
EP300,MRPL1,1.0
EP300,CCDC107,1.0
EP300,ADI1,0.0
EP300,ATG5,1.0
EP300,RMDN2,1.0
EP300,WDR43,1.0
EP300,ATF7,1.0
EP300,RBM15,1.0
EP300,FAM133B,1.0
EP300,SRF,1.0
EP300,JMJD4,1.0
EP300,MST1,1.0
EP300,NCL,1.0
EP300,CDK10,1.0
EP300,MAGOHB,1.0
EP300,ADAR,1.0
EP300,NR1H2,1.0
EP300,RSRC2,1.0
EP300,ZSCAN9,1.0
EP300,COX16,1.0
EP300,TOMM20,1.0
EP300,TNFRSF19,1.0
EP300,ZSCAN25,1.0
EP300,CALM2,1.0
EP300,MYC,0.0
EP300,TMEM208,1.0
EP300,MRPS23,1.0
EP300,ZBTB20,1.0
EP300,SPNS1,1.0
EP300,PDPR,1.0
EP300,SBDS,1.0
EP300,NGLY1,1.0
EP300,HIST1H1E,1.0
EP300,BCAR3,1.0
EP300,USP42,1.0
EP300,UBR4,1.0
EP300,NUP214,0.0
EP300,CAMK2D,1.0
EP300,NDUFS3,1.0
EP300,CHD2,0.0
EP300,ERCC5,1.0
EP300,NUP153,1.0
EP300,ZNF799,1.0
EP300,SNRPB2,1.0
EP300,TOR1AIP1,1.0
EP300,SLC20A2,1.0
EP300,PHF20,1.0
EP300,ITGB1BP1,1.0
EP300,PNO1,1.0
EP300,STAU1,1.0
EP300,COASY,1.0
EP300,USPL1,1.0
EP300,AMD1,1.0
EP300,PLEKHM3,1.0
EP300,PLEKHJ1,1.0
EP300,GID8,1.0
EP300,TM9SF4,1.0
EP300,CCDC59,1.0
EP300,DCAF10,1.0
EP300,ENC1,1.0
EP300,HIBADH,1.0
EP300,SKIV2L,1.0
EP300,EIF2D,1.0
EP300,MED1,0.0
EP300,ETFB,1.0
EP300,THAP4,0.0
EP300,JMJD6,0.0
EP300,EPAS1,0.0
EP300,COIL,1.0
EP300,SLC33A1,1.0
EP300,MAD2L1BP,1.0
EP300,NUDCD3,0.0
EP300,RBM42,1.0
EP300,HIST1H2BG,1.0
EP300,EEF2K,1.0
EP300,PCK1,1.0
EP300,MRPS31,1.0
EP300,TTC21B,1.0
EP300,NR3C1,0.0
EP300,NR2F2,0.0
EP300,TBL3,1.0
EP300,COMMD2,1.0
EP300,TVP23B,1.0
EP300,C16orf72,1.0
EP300,GPN3,1.0
EP300,TMEM242,1.0
EP300,ZNF184,1.0
EP300,ATG3,1.0
EP300,ZNF219,1.0
EP300,SLX1A,1.0
EP300,ZSCAN12,1.0
EP300,SPRYD4,1.0
EP300,ENTPD6,0.0
EP300,B9D1,1.0
EP300,EEF1A1,1.0
EP300,ACP2,1.0
EP300,RALGAPA1,1.0
EP300,FAM207A,1.0
EP300,PRMT1,0.0
EP300,HNRNPC,1.0
EP300,TCEA2,1.0
EP300,HIST1H4E,1.0
EP300,KIFC3,1.0
EP300,PHF5A,1.0
EP300,EMG1,1.0
EP300,NMT1,1.0
EP300,ATIC,1.0
EP300,MRPS14,1.0
EP300,MPHOSPH6,1.0
EP300,PTPN4,1.0
EP300,RBBP4,1.0
EP300,LUC7L3,1.0
EP300,GTF3C2,1.0
EP300,SCAND1,1.0
EP300,UBE2D3,1.0
EP300,SREK1,0.0
EP300,POLR2H,1.0
EP300,PTPN1,0.0
EP300,NAA50,1.0
EP300,MDC1,1.0
EP300,PHF3,1.0
EP300,SPIDR,1.0
EP300,MTHFD1L,1.0
EP300,CTNNBL1,1.0
EP300,CIAPIN1,1.0
EP300,NDUFA6,1.0
EP300,NOLC1,1.0
EP300,BUD31,1.0
EP300,APOA2,1.0
EP300,HSP90AB1,1.0
EP300,ZNF343,1.0
EP300,KDM3A,1.0
EP300,MXD1,1.0
EP300,PIM1,1.0
EP300,NOP16,1.0
EP300,IFT52,1.0
EP300,KCTD5,1.0
EP300,RNF146,0.0
EP300,TTLL4,1.0
EP300,LYSMD1,1.0
EP300,NANP,1.0
EP300,TMEM192,1.0
EP300,TDP2,1.0
EP300,RANBP10,1.0
EP300,EAPP,1.0
EP300,TIMM22,1.0
EP300,POP7,1.0
EP300,RTTN,1.0
EP300,ERLIN2,1.0
EP300,TGFBR2,1.0
EP300,ING5,1.0
EP300,TRIM37,1.0
EP300,HIST2H4B,1.0
EP300,BBS1,1.0
EP300,MAN2C1,1.0
EP300,CEP95,1.0
EP300,SMARCA4,0.0
EP300,WBP2,1.0
EP300,ZNF143,1.0
EP300,CRADD,1.0
EP300,DHRS4,1.0
EP300,KDM8,1.0
EP300,TBRG4,1.0
EP300,EIF2B1,1.0
EP300,FASTKD1,1.0
EP300,EIF1AD,1.0
EP300,TTC6,1.0
EP300,THADA,1.0
EP300,SH2B1,1.0
RXRA,IFT172,0.0
RXRA,HIST2H4A,1.0
RXRA,THUMPD1,1.0
RXRA,CACYBP,0.0
RXRA,AHCY,1.0
RXRA,METTL8,1.0
RXRA,RXRA,0.0
RXRA,DENR,1.0
RXRA,TRAPPC3,1.0
RXRA,QPRT,1.0
RXRA,ALDOA,1.0
RXRA,BPTF,1.0
RXRA,WDR92,1.0
RXRA,HELQ,1.0
RXRA,RBBP6,1.0
RXRA,GPSM3,0.0
RXRA,NBR1,1.0
RXRA,MTG1,1.0
RXRA,GNAL,1.0
RXRA,BLOC1S5,1.0
RXRA,EFTUD2,1.0
RXRA,DHRS4L2,1.0
RXRA,PNN,1.0
RXRA,NARF,0.0
RXRA,YARS,1.0
RXRA,GCC2,1.0
RXRA,TERF2,1.0
RXRA,ETFDH,1.0
RXRA,CCDC115,0.0
RXRA,TXNL1,0.0
RXRA,AP3M2,0.0
RXRA,WDR11,1.0
RXRA,SLC25A36,1.0
RXRA,HIST1H4H,1.0
RXRA,SLC35A5,0.0
RXRA,ZNF276,1.0
RXRA,MAZ,1.0
RXRA,XRN2,1.0
RXRA,HMGCR,0.0
RXRA,CHN2,1.0
RXRA,HBS1L,1.0
RXRA,DHODH,0.0
RXRA,ADAT2,1.0
RXRA,PPIL3,1.0
RXRA,MRPL21,1.0
RXRA,RBBP5,1.0
RXRA,OSGEP,0.0
RXRA,FAM168B,1.0
RXRA,NOMO1,1.0
RXRA,SEPT9,1.0
RXRA,CASC3,0.0
RXRA,TEN1,1.0
RXRA,USO1,0.0
RXRA,TNFRSF10D,0.0
RXRA,COMMD9,1.0
RXRA,TTC3,1.0
RXRA,ZKSCAN2,1.0
RXRA,RAD23A,0.0
RXRA,GPCPD1,1.0
RXRA,RBPJ,1.0
RXRA,TPRKB,1.0
RXRA,OSGEPL1,1.0
RXRA,ORC4,0.0
RXRA,FER,0.0
RXRA,ZER1,1.0
RXRA,LAMTOR5,1.0
RXRA,PRKCSH,0.0
RXRA,RNF19A,1.0
RXRA,GNE,1.0
RXRA,ZNF490,1.0
RXRA,PDS5A,1.0
RXRA,RUVBL2,0.0
RXRA,GDF15,1.0
RXRA,PSMD6,1.0
RXRA,CCDC58,1.0
RXRA,DNAJC27,0.0
RXRA,ANXA4,0.0
RXRA,TFB1M,0.0
RXRA,FBXO31,1.0
RXRA,C1GALT1,1.0
RXRA,NDUFB6,1.0
RXRA,VPS4A,1.0
RXRA,LYRM1,0.0
RXRA,FAM126B,1.0
RXRA,CUTC,0.0
RXRA,ZNF148,1.0
RXRA,TTC14,1.0
RXRA,SIN3A,0.0
RXRA,SPAST,1.0
RXRA,CDIPT,1.0
RXRA,KDM1A,1.0
RXRA,INTS5,1.0
RXRA,DIAPH1,0.0
RXRA,AP1G1,0.0
RXRA,MYLIP,1.0
RXRA,EPC1,1.0
RXRA,CXXC1,1.0
RXRA,ANP32E,0.0
RXRA,CCT8,0.0
RXRA,KIF15,0.0
RXRA,PCNA,1.0
RXRA,CENPU,1.0
RXRA,MNAT1,1.0
RXRA,MBD5,0.0
RXRA,TPX2,1.0
RXRA,CFAP20,1.0
RXRA,POLR2J3,1.0
RXRA,NCOA3,1.0
RXRA,GPATCH3,0.0
RXRA,DUS2,1.0
RXRA,MIPOL1,0.0
RXRA,SUPT3H,0.0
RXRA,P4HB,0.0
RXRA,ARL4A,1.0
RXRA,GCLC,1.0
RXRA,TRPC4AP,1.0
RXRA,TSGA10,1.0
RXRA,ACO2,0.0
RXRA,SULT1A3,1.0
RXRA,ZKSCAN4,1.0
RXRA,TWISTNB,1.0
RXRA,VTN,1.0
RXRA,FAM117B,1.0
RXRA,EDC4,1.0
RXRA,SEPT7,0.0
RXRA,COQ9,1.0
RXRA,HNRNPA3,1.0
RXRA,THNSL1,0.0
RXRA,NET1,0.0
RXRA,TRMT6,1.0
RXRA,REST,0.0
RXRA,GOT2,1.0
RXRA,MBIP,1.0
RXRA,INTS12,1.0
RXRA,PFDN4,1.0
RXRA,JMJD1C,1.0
RXRA,CRK,1.0
RXRA,BZW1,0.0
RXRA,TM9SF1,1.0
RXRA,DPH3,0.0
RXRA,FAM136A,1.0
RXRA,ATP6V0D1,1.0
RXRA,NOSIP,1.0
RXRA,COBLL1,1.0
RXRA,EEFSEC,0.0
RXRA,GLOD4,0.0
RXRA,ACOT8,0.0
RXRA,DRG2,1.0
RXRA,SRRM1,0.0
RXRA,OXSR1,1.0
RXRA,MRPL17,0.0
RXRA,ZNF398,1.0
RXRA,PPIG,1.0
RXRA,DNAJC9,0.0
RXRA,PARK7,0.0
RXRA,OXA1L,1.0
RXRA,CENPQ,0.0
RXRA,GSPT1,1.0
RXRA,MXI1,0.0
RXRA,KATNA1,1.0
RXRA,SMARCC1,0.0
RXRA,MTMR4,1.0
RXRA,U2AF2,1.0
RXRA,PPIL4,1.0
RXRA,RNF7,0.0
RXRA,RBM39,1.0
RXRA,FAM122A,1.0
RXRA,LRRC40,1.0
RXRA,DNPEP,1.0
RXRA,RAD21,0.0
RXRA,EIF3CL,1.0
RXRA,ABLIM1,1.0
RXRA,UTP3,1.0
RXRA,PSMD14,1.0
RXRA,GLO1,0.0
RXRA,GTF2H3,0.0
RXRA,P4HA1,0.0
RXRA,SEC62,1.0
RXRA,TMEM41B,1.0
RXRA,CRIPT,1.0
RXRA,ETFA,1.0
RXRA,SLC30A6,1.0
RXRA,SPG11,1.0
RXRA,FAM210A,0.0
RXRA,SRSF11,1.0
RXRA,SRSF7,1.0
RXRA,RAB11A,1.0
RXRA,LATS2,1.0
RXRA,C19orf53,1.0
RXRA,ATF3,0.0
RXRA,SEC22C,0.0
RXRA,IFRD2,0.0
RXRA,CDK12,1.0
RXRA,STX18,1.0
RXRA,CPPED1,1.0
RXRA,MTRF1L,1.0
RXRA,POLG,0.0
RXRA,PDRG1,1.0
RXRA,C1QBP,1.0
RXRA,KAT5,1.0
RXRA,TTC31,1.0
RXRA,RALGAPA2,1.0
RXRA,FAM208B,0.0
RXRA,CDC5L,0.0
RXRA,HEATR5A,1.0
RXRA,TANK,1.0
RXRA,CYB5D1,0.0
RXRA,KIF20B,1.0
RXRA,NOL7,1.0
RXRA,NELFE,1.0
RXRA,SCAF8,1.0
RXRA,SCNM1,0.0
RXRA,SLC25A4,0.0
RXRA,MDP1,1.0
RXRA,MIPEP,1.0
RXRA,DUS1L,1.0
RXRA,LOX,1.0
RXRA,TAF11,1.0
RXRA,CRLS1,1.0
RXRA,GSTCD,1.0
RXRA,SUMF1,0.0
RXRA,LRRC37A3,1.0
RXRA,CHD1L,1.0
RXRA,C14orf119,0.0
RXRA,C2orf76,1.0
RXRA,RNF43,1.0
RXRA,VKORC1,1.0
RXRA,AAR2,1.0
RXRA,MMAB,0.0
RXRA,POLR2A,1.0
RXRA,TBC1D22A,0.0
RXRA,SEPT2,1.0
RXRA,DCTPP1,1.0
RXRA,ZC3H7A,1.0
RXRA,LONP1,0.0
RXRA,UBE2B,0.0
RXRA,COQ10B,0.0
RXRA,DDX18,1.0
RXRA,CASP8,1.0
RXRA,CHD8,1.0
RXRA,DDX19B,1.0
RXRA,AFMID,1.0
RXRA,MEIS1,0.0
RXRA,TMEM101,1.0
RXRA,UQCRC2,1.0
RXRA,GEMIN2,0.0
RXRA,ZNF165,1.0
RXRA,AP4B1,1.0
RXRA,PNKD,1.0
RXRA,ZNRD1,1.0
RXRA,DGUOK,0.0
RXRA,FCHO2,1.0
RXRA,CBWD3,1.0
RXRA,TMEM170A,1.0
RXRA,YWHAG,1.0
RXRA,DDX42,0.0
RXRA,SRSF1,0.0
RXRA,ZFP91,0.0
RXRA,DTD2,1.0
RXRA,SLC20A1,1.0
RXRA,SNRNP200,1.0
RXRA,MRPL33,1.0
RXRA,C17orf75,1.0
RXRA,MCM8,1.0
RXRA,NDUFV1,1.0
RXRA,ISOC1,1.0
RXRA,AKT1S1,1.0
RXRA,POLR3B,1.0
RXRA,PRPF31,1.0
RXRA,NAT10,0.0
RXRA,PCID2,1.0
RXRA,ZNF554,1.0
RXRA,ROMO1,0.0
RXRA,SMG1,1.0
RXRA,RNASEH1,1.0
RXRA,USP31,1.0
RXRA,FAM53C,1.0
RXRA,AHCYL1,0.0
RXRA,WRAP53,1.0
RXRA,DHX8,1.0
RXRA,CCDC146,1.0
RXRA,ZMPSTE24,1.0
RXRA,APEX1,0.0
RXRA,TNFAIP3,1.0
RXRA,DBI,1.0
RXRA,ZBTB33,0.0
RXRA,ZNF391,1.0
RXRA,SLC30A5,0.0
RXRA,LSG1,1.0
RXRA,RBKS,1.0
RXRA,EIF4E2,1.0
RXRA,IMP3,0.0
RXRA,CEP120,1.0
RXRA,CEBPZ,0.0
RXRA,METTL9,1.0
RXRA,KRT8,1.0
RXRA,CTNNB1,1.0
RXRA,ACIN1,0.0
RXRA,SMG5,1.0
RXRA,ENO1,0.0
RXRA,MDM2,1.0
RXRA,SNX27,1.0
RXRA,EEF2,1.0
RXRA,S100PBP,1.0
RXRA,SPTSSA,1.0
RXRA,NDUFB3,1.0
RXRA,EIF3D,1.0
RXRA,DLC1,1.0
RXRA,POLI,0.0
RXRA,BANF1,1.0
RXRA,PDCL3,1.0
RXRA,FAM216A,1.0
RXRA,TRIB3,1.0
RXRA,TOP3B,1.0
RXRA,RAB7A,1.0
RXRA,CTDP1,1.0
RXRA,EIF2AK1,1.0
RXRA,SATB1,0.0
RXRA,KIAA0391,1.0
RXRA,ACBD4,1.0
RXRA,GMCL1,0.0
RXRA,ATP7B,1.0
RXRA,MDH1,1.0
RXRA,MTIF2,1.0
RXRA,SRFBP1,0.0
RXRA,REXO4,1.0
RXRA,SUPT16H,1.0
RXRA,C11orf1,1.0
RXRA,TXNDC9,1.0
RXRA,SRSF2,1.0
RXRA,HDLBP,1.0
RXRA,KCTD18,1.0
RXRA,TOB1,1.0
RXRA,TCF12,0.0
RXRA,TDRD7,1.0
RXRA,MRPL55,0.0
RXRA,TBP,1.0
RXRA,SNAP47,1.0
RXRA,RBM28,1.0
RXRA,DSP,1.0
RXRA,BTG1,0.0
RXRA,NINL,1.0
RXRA,ARSB,1.0
RXRA,EFCAB7,1.0
RXRA,RAB2B,1.0
RXRA,BDP1,0.0
RXRA,C11orf68,1.0
RXRA,TMCO1,1.0
RXRA,CPSF1,1.0
RXRA,TOB2,1.0
RXRA,STK40,0.0
RXRA,ANKRD36B,1.0
RXRA,NCOA5,1.0
RXRA,HMGN4,1.0
RXRA,BYSL,0.0
RXRA,KIF3B,1.0
RXRA,POLDIP2,1.0
RXRA,NRF1,0.0
RXRA,TBCCD1,1.0
RXRA,TBC1D19,1.0
RXRA,FASTKD5,1.0
RXRA,ING3,0.0
RXRA,KBTBD4,1.0
RXRA,TOMM22,1.0
RXRA,ABHD12,1.0
RXRA,CCDC138,1.0
RXRA,SDCBP2,1.0
RXRA,RGPD2,1.0
RXRA,ERLEC1,1.0
RXRA,TP53I3,1.0
RXRA,GSS,1.0
RXRA,CEP57,1.0
RXRA,WRNIP1,1.0
RXRA,SYNRG,0.0
RXRA,C3orf38,1.0
RXRA,C2CD5,0.0
RXRA,STAG1,1.0
RXRA,GGH,1.0
RXRA,CHD9,1.0
RXRA,ETV4,1.0
RXRA,METTL5,1.0
RXRA,VPS37A,0.0
RXRA,EIF1,0.0
RXRA,FAM217B,0.0
RXRA,CBFA2T2,1.0
RXRA,RPTOR,1.0
RXRA,SURF6,0.0
RXRA,MRPL12,1.0
RXRA,FAM120B,0.0
RXRA,TIMM13,1.0
RXRA,TINF2,1.0
RXRA,NAGPA,1.0
RXRA,PDE12,1.0
RXRA,MTCH2,0.0
RXRA,ITFG2,1.0
RXRA,WWP2,1.0
RXRA,CALM1,1.0
RXRA,CDKL3,0.0
RXRA,CNPPD1,1.0
RXRA,DIDO1,1.0
RXRA,ANKRD36,1.0
RXRA,LTV1,0.0
RXRA,ANKRD36C,1.0
RXRA,VPS25,1.0
RXRA,AKTIP,0.0
RXRA,C6orf89,1.0
RXRA,ERMARD,1.0
RXRA,MCRS1,0.0
RXRA,BOLA3,1.0
RXRA,YIPF3,1.0
RXRA,UBE4A,1.0
RXRA,C16orf58,1.0
RXRA,RANBP1,1.0
RXRA,RMND5A,1.0
RXRA,PIKFYVE,1.0
RXRA,POLE4,0.0
RXRA,TBC1D20,1.0
RXRA,PLS1,1.0
RXRA,FOXA1,1.0
RXRA,IDH1,1.0
RXRA,NFAT5,1.0
RXRA,HAAO,1.0
RXRA,RWDD1,1.0
RXRA,COA4,0.0
RXRA,C4orf46,1.0
RXRA,UGGT1,1.0
RXRA,GAN,0.0
RXRA,SLC7A6,1.0
RXRA,MKKS,0.0
RXRA,RBM45,1.0
RXRA,COPS7B,1.0
RXRA,NUDT15,1.0
RXRA,HIST1H2AE,0.0
RXRA,PPM1B,0.0
RXRA,HIRA,1.0
RXRA,GTF2H1,0.0
RXRA,GEMIN7,1.0
RXRA,ZNF461,1.0
